CountyFIPS,CountyName,AssessmentYear,TaxYear,CensusTract,TractNum,EffectiveTaxRate,TotalTaxesPaid,TaxesPaidPerHouse,WhatTheyWouldPayPerHouse,TotalPropertyTaxSavings,TaxSavingsPerHouse,AvgAssessedValue,AvgMarketValue,HosuingUnits
37,Los Angeles County,2017,2017,6037190802,190802,1.20%,2017978,5700.50,10512.96,1703611,4812,459700,1051300,354
37,Los Angeles County,2017,2017,6037190901,190901,1.30%,1307713,4807.77,10869.88,1648894,6062,375600,1087000,272
37,Los Angeles County,2017,2017,6037191110,191110,1.30%,734516,3448.43,8931.93,1167985,5483,267300,893200,213
37,Los Angeles County,2017,2017,6037191120,191120,1.30%,2471570,3733.49,9054.31,3522380,5321,294000,905400,662
37,Los Angeles County,2017,2017,6037191201,191201,1.30%,2435788,4920.78,9321.30,2178257,4401,384400,932100,495
37,Los Angeles County,2017,2017,6037191203,191203,1.30%,729467,3507.05,8406.90,1019169,4900,271900,840700,208
37,Los Angeles County,2017,2017,6037191204,191204,1.30%,1536897,3890.88,9198.57,2096540,5308,306400,919900,395
37,Los Angeles County,2017,2017,6037191301,191301,1.30%,1654164,4594.90,8659.04,1463089,4064,361800,865900,360
37,Los Angeles County,2017,2017,6037191302,191302,1.30%,1700924,4915.97,8551.67,1257953,3636,390200,855200,346
37,Los Angeles County,2017,2017,6037191410,191410,1.30%,2009416,4587.71,7677.30,1353241,3090,358400,767700,438
37,Los Angeles County,2017,2017,6037191420,191420,1.30%,1868985,4997.29,8946.44,1476983,3949,393500,894600,374
37,Los Angeles County,2017,2017,6037191500,191500,1.30%,2334113,4017.41,8498.39,2603454,4481,316300,849800,581
37,Los Angeles County,2017,2017,6037191610,191610,1.30%,3404497,4588.27,8314.29,2764705,3726,361300,831400,742
37,Los Angeles County,2017,2017,6037191620,191620,1.30%,954243,4095.47,8698.09,1072412,4603,325000,869800,233
37,Los Angeles County,2017,2017,6037191710,191710,1.30%,1859144,4426.53,9991.83,2337423,5565,345800,999200,420
37,Los Angeles County,2017,2017,6037191720,191720,1.30%,1443752,4348.65,9992.62,1873797,5644,339700,999300,332
37,Los Angeles County,2017,2017,6037191810,191810,1.20%,1857095,5839.92,8515.19,850734,2675,471000,851500,318
37,Los Angeles County,2017,2017,6037191820,191820,1.20%,2023824,6486.61,6879.71,122646,393,531700,688000,312
37,Los Angeles County,2017,2017,6037191901,191901,1.20%,1803988,6263.85,10413.32,1195048,4149,505100,1041300,288
37,Los Angeles County,2017,2017,6037192420,192420,1.20%,2317780,6164.31,7781.53,608074,1617,501200,778200,376
37,Los Angeles County,2017,2017,6037192510,192510,1.30%,2360649,4948.95,7648.59,1287728,2700,395900,764900,477
37,Los Angeles County,2017,2017,6037192520,192520,1.30%,1622765,4097.89,7975.05,1535353,3877,322700,797500,396
37,Los Angeles County,2017,2017,6037192610,192610,1.30%,1925723,4356.84,9426.53,2240804,5070,335100,942700,442
37,Los Angeles County,2017,2017,6037192620,192620,1.30%,1323250,5031.37,10105.22,1334423,5074,396200,1010500,263
37,Los Angeles County,2017,2017,6037192700,192700,1.30%,1536531,3445.14,8791.37,2384422,5346,261000,879100,446
37,Los Angeles County,2017,2017,6037195300,195300,1.30%,4372310,5248.87,10289.28,4198657,5040,419900,1028900,833
37,Los Angeles County,2017,2017,6037195400,195400,1.20%,10721523,6306.78,11403.35,8664174,5097,512700,1140300,1700
37,Los Angeles County,2017,2017,6037195500,195500,1.20%,12038459,5689.25,10671.04,10541452,4982,458800,1067100,2116
37,Los Angeles County,2017,2017,6037195600,195600,1.30%,4048261,4889.20,9306.74,3657720,4418,391100,930700,828
37,Los Angeles County,2017,2017,6037195710,195710,1.30%,2524027,3981.11,8550.67,2897096,4570,311000,855100,634
37,Los Angeles County,2017,2017,6037195720,195720,1.30%,2089992,4291.57,7299.87,1465046,3008,340600,730000,487
37,Los Angeles County,2017,2017,6037195802,195802,1.30%,2066245,3556.36,8013.71,2589722,4457,275700,801400,581
37,Los Angeles County,2017,2017,6037195803,195803,1.30%,3869301,5097.89,9670.48,3470595,4573,404600,967000,759
37,Los Angeles County,2017,2017,6037195804,195804,1.30%,3161306,4079.10,9390.38,4116240,5311,316200,939000,775
37,Los Angeles County,2017,2017,6037195901,195901,1.30%,3152901,5640.25,9610.87,2219573,3971,447600,961100,559
37,Los Angeles County,2017,2017,6037195902,195902,1.30%,3297178,5241.94,9661.16,2779694,4419,419400,966100,629
37,Los Angeles County,2017,2017,6037195903,195903,1.30%,1903886,4249.75,7689.89,1541183,3440,334600,769000,448
37,Los Angeles County,2017,2017,6037197200,197200,1.30%,3137800,2762.15,5554.20,3171774,2792,214100,555400,1136
37,Los Angeles County,2017,2017,6037197300,197300,1.30%,5377180,4171.59,9414.15,6757655,5243,333700,941400,1289
37,Los Angeles County,2017,2017,6037197410,197410,1.30%,7142745,4686.84,9434.86,7235987,4748,374900,943500,1524
37,Los Angeles County,2017,2017,6037197420,197420,1.30%,3987672,4171.20,8760.97,4387812,4590,331000,876100,956
37,Los Angeles County,2017,2017,6037197500,197500,1.30%,4514868,4142.08,9448.77,5784296,5307,326100,944900,1090
37,Los Angeles County,2017,2017,6037197600,197600,1.30%,2288316,3655.46,9967.31,3951222,6312,283400,996700,626
37,Los Angeles County,2017,2017,6037197700,197700,1.30%,2650670,3496.93,5675.28,1651195,2178,277500,567500,758
37,Los Angeles County,2017,2017,6037199000,199000,1.30%,3273985,3317.11,4895.49,1557859,1578,259100,489500,987
37,Los Angeles County,2017,2017,6037199110,199110,1.30%,1624193,2553.76,4712.63,1373037,2159,196400,471300,636
37,Los Angeles County,2017,2017,6037199120,199120,1.30%,2009529,3338.09,5034.33,1021137,1696,262800,503400,602
37,Los Angeles County,2017,2017,6037199201,199201,1.30%,2213540,3502.44,6448.23,1861741,2946,265300,644800,632
37,Los Angeles County,2017,2017,6037199202,199202,1.30%,2248024,3130.95,5403.06,1631370,2272,240800,540300,718
37,Los Angeles County,2017,2017,6037199300,199300,1.30%,4247245,3551.21,6126.50,3080046,2575,277400,612600,1196
37,Los Angeles County,2017,2017,6037199400,199400,1.30%,2934914,2841.16,5963.75,3225637,3123,215200,596400,1033
37,Los Angeles County,2017,2017,6037199700,199700,1.30%,1871924,2777.34,5634.85,1925966,2858,208800,563500,674
37,Los Angeles County,2017,2017,6037199800,199800,1.30%,3869024,3166.14,5224.67,2515523,2059,243500,522500,1222
37,Los Angeles County,2017,2017,6037199900,199900,1.30%,1475638,2876.49,5784.17,1491640,2908,216300,578400,513
37,Los Angeles County,2017,2017,6037201110,201110,1.30%,1887482,2825.57,5668.31,1898947,2843,217400,566800,668
37,Los Angeles County,2017,2017,6037201120,201120,1.30%,2864231,3154.44,5932.07,2522091,2778,244500,593200,908
37,Los Angeles County,2017,2017,6037201200,201200,1.30%,1952754,2995.02,5693.44,1759369,2698,228600,569300,652
37,Los Angeles County,2017,2017,6037201301,201301,1.30%,2678566,3036.92,5600.64,2261198,2564,231800,560100,882
37,Los Angeles County,2017,2017,6037201302,201302,1.30%,4472645,3660.10,4329.26,817710,669,290500,432900,1222
37,Los Angeles County,2017,2017,6037201401,201401,1.30%,2768058,2759.78,4826.80,2073218,2067,215600,482700,1003
37,Los Angeles County,2017,2017,6037201402,201402,1.40%,3184576,2555.84,5414.25,3561574,2858,189300,541400,1246
37,Los Angeles County,2017,2017,6037201501,201501,1.30%,3759384,2854.51,5629.55,3654730,2775,219600,563000,1317
37,Los Angeles County,2017,2017,6037201503,201503,1.30%,1977310,2895.04,5302.27,1644137,2407,221000,530200,683
37,Los Angeles County,2017,2017,6037201504,201504,1.30%,1712047,3046.35,5151.95,1183349,2106,234300,515200,562
37,Los Angeles County,2017,2017,6037201601,201601,1.30%,1684074,2788.20,5148.38,1425546,2360,212800,514800,604
37,Los Angeles County,2017,2017,6037201602,201602,1.30%,2105268,2654.81,5174.90,1998427,2520,202700,517500,793
37,Los Angeles County,2017,2017,6037201700,201700,1.30%,2762141,2633.12,4957.30,2438063,2324,205700,495700,1049
37,Los Angeles County,2017,2017,6037203100,203100,1.30%,2198702,3223.90,4669.43,985852,1446,248000,466900,682
37,Los Angeles County,2017,2017,6037203200,203200,1.30%,2600032,2725.40,4246.71,1451328,1521,208000,424700,954
37,Los Angeles County,2017,2017,6037203300,203300,1.30%,494143,2050.39,4195.10,516875,2145,154200,419500,241
37,Los Angeles County,2017,2017,6037203500,203500,1.30%,1936962,3149.53,5092.96,1195209,1943,242300,509300,615
37,Los Angeles County,2017,2017,6037203600,203600,1.30%,2683858,2735.84,4289.68,1524319,1554,207300,429000,981
37,Los Angeles County,2017,2017,6037203710,203710,1.30%,1980847,3010.41,4566.81,1024116,1556,229800,456700,658
37,Los Angeles County,2017,2017,6037203720,203720,1.30%,1898911,2838.43,4478.13,1096961,1640,215000,447800,669
37,Los Angeles County,2017,2017,6037203800,203800,1.30%,2606672,2635.66,4326.21,1671951,1691,202700,432600,989
37,Los Angeles County,2017,2017,6037203900,203900,1.30%,1594461,2639.84,4173.57,926373,1534,201500,417400,604
37,Los Angeles County,2017,2017,6037204110,204110,1.30%,1888843,2521.82,4414.47,1417595,1893,191000,441400,749
37,Los Angeles County,2017,2017,6037204120,204120,1.30%,1767075,2587.23,4329.51,1189983,1742,196000,433000,683
37,Los Angeles County,2017,2017,6037204200,204200,1.30%,1795694,3033.27,4442.50,834267,1409,233300,444300,592
37,Los Angeles County,2017,2017,6037204300,204300,1.30%,2891097,2962.19,4592.21,1590901,1630,226100,459200,976
37,Los Angeles County,2017,2017,6037204410,204410,1.30%,1372358,2800.73,4792.41,975921,1992,210600,479200,490
37,Los Angeles County,2017,2017,6037204420,204420,1.30%,1312972,3025.28,5374.36,1019499,2349,230900,537400,434
37,Los Angeles County,2017,2017,6037204600,204600,1.30%,2336910,3062.79,4563.39,1144960,1501,235600,456300,763
37,Los Angeles County,2017,2017,6037204700,204700,1.30%,2894103,2565.69,4117.44,1750369,1552,195900,411700,1128
37,Los Angeles County,2017,2017,6037204810,204810,1.30%,2825915,2725.09,4248.53,1579806,1523,209600,424900,1037
37,Los Angeles County,2017,2017,6037204820,204820,1.30%,1251139,2517.38,4171.55,822120,1654,189300,417200,497
37,Los Angeles County,2017,2017,6037204910,204910,1.30%,2128231,3031.67,4694.18,1167085,1663,231400,469400,702
37,Los Angeles County,2017,2017,6037204920,204920,1.30%,1466986,2408.84,3964.43,947349,1556,183900,396400,609
37,Los Angeles County,2017,2017,6037205120,205120,1.30%,985897,2769.37,3966.51,426182,1197,214700,396700,356
37,Los Angeles County,2017,2017,6037206010,206010,1.30%,1058851,3008.10,6156.13,1108108,3148,231400,615600,352
37,Los Angeles County,2017,2017,6037206031,206031,1.20%,3841557,6040.18,7053.76,644637,1014,495100,705400,636
37,Los Angeles County,2017,2017,6037206032,206032,1.30%,1822994,2645.86,4347.81,1172649,1702,205100,434800,689
37,Los Angeles County,2017,2017,6037206200,206200,1.20%,1338662,3948.85,4376.56,144993,428,318500,437700,339
37,Los Angeles County,2017,2017,6037206300,206300,1.40%,494350,2777.25,4382.69,285768,1605,204200,438300,178
37,Los Angeles County,2017,2017,6037207101,207101,1.30%,530980,3661.93,7015.74,486302,3354,290600,701600,145
37,Los Angeles County,2017,2017,6037207103,207103,1.40%,705542,2672.51,6760.58,1079251,4088,198000,676100,264
37,Los Angeles County,2017,2017,6037207301,207301,1.40%,865213,2559.80,6385.41,1293054,3826,186800,638500,338
37,Los Angeles County,2017,2017,6037207302,207302,1.40%,524506,2521.66,6123.63,749208,3602,186800,612400,208
37,Los Angeles County,2017,2017,6037207501,207501,1.30%,1334765,4853.69,5778.44,254306,925,388300,577800,275
37,Los Angeles County,2017,2017,6037207900,207900,1.30%,4851557,6920.91,6892.04,-20240,-29,545000,689200,701
37,Los Angeles County,2017,2017,6037208000,208000,1.30%,2039973,2986.78,7944.54,3386150,4958,233300,794500,683
37,Los Angeles County,2017,2017,6037208301,208301,1.30%,567569,3482.02,8586.83,832085,5105,272000,858700,163
37,Los Angeles County,2017,2017,6037208302,208302,1.30%,1703190,3136.63,7892.06,2582199,4755,245000,789200,543
37,Los Angeles County,2017,2017,6037208401,208401,1.30%,626538,3685.51,7299.51,614379,3614,285700,730000,170
37,Los Angeles County,2017,2017,6037208402,208402,1.30%,1989285,3840.32,7976.29,2142434,4136,300000,797600,518
37,Los Angeles County,2017,2017,6037208501,208501,1.30%,695347,2317.82,7326.88,1502718,5009,182500,732700,300
37,Los Angeles County,2017,2017,6037208502,208502,1.30%,1462627,3879.65,7047.84,1194409,3168,300700,704800,377
37,Los Angeles County,2017,2017,6037208610,208610,1.30%,1555922,3317.53,7145.68,1795402,3828,259200,714600,469
37,Los Angeles County,2017,2017,6037208620,208620,1.30%,751276,2487.67,6124.81,1098417,3637,195900,612500,302
37,Los Angeles County,2017,2017,6037208710,208710,1.20%,786538,2870.58,3987.19,305951,1117,231500,398700,274
37,Los Angeles County,2017,2017,6037208802,208802,1.30%,892737,4312.74,7133.48,583893,2821,336900,713300,207
37,Los Angeles County,2017,2017,6037208904,208904,1.30%,708347,4118.30,10288.78,1061324,6170,309600,1028900,172
37,Los Angeles County,2017,2017,6037209102,209102,1.20%,823708,5760.19,5610.27,-21439,-150,476000,561000,143
37,Los Angeles County,2017,2017,6037209300,209300,1.30%,643015,3873.58,7944.69,675803,4071,300300,794500,166
37,Los Angeles County,2017,2017,6037209401,209401,1.30%,698508,6350.07,9286.91,323052,2937,500000,928700,110
37,Los Angeles County,2017,2017,6037209403,209403,1.30%,469875,6909.93,9817.34,197704,2907,523500,981700,68
37,Los Angeles County,2017,2017,6037209510,209510,1.30%,450651,4333.19,4531.78,20654,199,346700,453200,104
37,Los Angeles County,2017,2017,6037209520,209520,1.30%,632631,5143.35,8874.39,458919,3731,405000,887400,123
37,Los Angeles County,2017,2017,6037209810,209810,1.30%,376372,4047.01,8808.95,442860,4762,311300,880900,93
37,Los Angeles County,2017,2017,6037209820,209820,1.30%,1538543,4215.19,6549.80,852134,2335,326800,655000,365
37,Los Angeles County,2017,2017,6037210010,210010,1.30%,980498,2409.09,3797.09,564917,1388,191200,379700,407
37,Los Angeles County,2017,2017,6037211120,211120,1.20%,841352,3378.93,4443.77,265147,1065,272500,444400,249
37,Los Angeles County,2017,2017,6037211121,211121,1.30%,1021232,4817.13,8839.29,852697,4022,373400,883900,212
37,Los Angeles County,2017,2017,6037211122,211122,1.30%,662523,4569.13,9831.86,763096,5263,354200,983200,145
37,Los Angeles County,2017,2017,6037211201,211201,1.30%,1071248,5550.51,7983.53,469574,2433,437000,798400,193
37,Los Angeles County,2017,2017,6037211202,211202,1.30%,1742148,6335.08,9228.84,795782,2894,502800,922900,275
37,Los Angeles County,2017,2017,6037211310,211310,1.30%,1129109,5731.52,9038.47,651469,3307,458500,903800,197
37,Los Angeles County,2017,2017,6037211410,211410,1.30%,1188042,5256.82,9835.74,1034836,4579,413900,983600,226
37,Los Angeles County,2017,2017,6037211420,211420,1.30%,2030162,5126.67,9438.53,1707494,4312,406900,943900,396
37,Los Angeles County,2017,2017,6037211703,211703,1.20%,1170855,3969.00,5143.86,346585,1175,322700,514400,295
37,Los Angeles County,2017,2017,6037211704,211704,1.20%,1003746,4271.26,5199.32,218094,928,350100,519900,235
37,Los Angeles County,2017,2017,6037211802,211802,1.20%,1241187,5467.78,5064.39,-91571,-403,448200,506400,227
37,Los Angeles County,2017,2017,6037211803,211803,1.20%,242352,2376.00,5148.16,282760,2772,191600,514800,102
37,Los Angeles County,2017,2017,6037212101,212101,1.20%,819465,4656.05,5179.56,92138,524,381600,518000,176
37,Los Angeles County,2017,2017,6037212202,212202,1.30%,838215,5111.07,10763.02,926920,5652,408900,1076300,164
37,Los Angeles County,2017,2017,6037212204,212204,1.20%,528401,4331.16,6635.61,281144,2304,349300,663600,122
37,Los Angeles County,2017,2017,6037212303,212303,1.20%,183341,6547.91,11326.89,133812,4779,528100,1132700,28
37,Los Angeles County,2017,2017,6037212304,212304,1.20%,191752,5478.63,8442.29,103728,2964,445400,844200,35
37,Los Angeles County,2017,2017,6037212410,212410,1.20%,448892,5985.22,6586.44,45091,601,490600,658600,75
37,Los Angeles County,2017,2017,6037212420,212420,1.20%,1617853,6036.76,8115.37,557065,2079,494800,811500,268
37,Los Angeles County,2017,2017,6037212501,212501,1.20%,271503,4848.26,6803.00,109465,1955,394200,680300,56
37,Los Angeles County,2017,2017,6037212502,212502,1.20%,764253,6264.37,5887.20,-46014,-377,513500,588700,122
37,Los Angeles County,2017,2017,6037212610,212610,1.20%,3389603,6806.43,11123.51,2149907,4317,553400,1112400,498
37,Los Angeles County,2017,2017,6037212701,212701,1.30%,2575276,5710.15,10628.41,2218139,4918,453200,1062800,451
37,Los Angeles County,2017,2017,6037212800,212800,1.30%,5489764,4999.79,8980.76,4371108,3981,393700,898100,1098
37,Los Angeles County,2017,2017,6037213100,213100,1.20%,1839006,6233.92,10337.20,1210467,4103,502700,1033700,295
37,Los Angeles County,2017,2017,6037213201,213201,1.20%,1485931,5345.08,5922.58,160545,577,434600,592300,278
37,Los Angeles County,2017,2017,6037213202,213202,1.30%,3103452,4638.94,7377.90,1832364,2739,368200,737800,669
37,Los Angeles County,2017,2017,6037213310,213310,1.20%,2440257,5137.38,7160.03,960756,2023,414300,716000,475
37,Los Angeles County,2017,2017,6037213320,213320,1.30%,1460765,3562.84,7339.25,1548329,3776,280500,733900,410
37,Los Angeles County,2017,2017,6037213401,213401,1.20%,825780,5695.04,5888.18,28006,193,466800,588800,145
37,Los Angeles County,2017,2017,6037213402,213402,1.30%,1184019,5147.91,8696.74,816232,3549,408600,869700,230
37,Los Angeles County,2017,2017,6037214901,214901,1.20%,4159619,6379.78,9756.44,2201580,3377,522900,975600,652
37,Los Angeles County,2017,2017,6037216401,216401,1.20%,4031828,6017.65,8156.16,1432802,2139,489200,815600,670
37,Los Angeles County,2017,2017,6037216402,216402,1.20%,2920037,6606.42,8533.14,851612,1927,541500,853300,442
37,Los Angeles County,2017,2017,6037216700,216700,1.30%,5717620,5368.66,11050.71,6051386,5682,426100,1105100,1065
37,Los Angeles County,2017,2017,6037216900,216900,1.30%,9169005,5719.90,11230.46,8833426,5511,454000,1123000,1603
37,Los Angeles County,2017,2017,6037217100,217100,1.30%,9020092,5716.15,10743.32,7932864,5027,450100,1074300,1578
37,Los Angeles County,2017,2017,6037217200,217200,1.30%,6046815,5887.84,11527.42,5791849,5640,463600,1152700,1027
37,Los Angeles County,2017,2017,6037218110,218110,1.30%,3909357,4654.00,9148.81,3775641,4495,358000,914900,840
37,Los Angeles County,2017,2017,6037218120,218120,1.30%,3818265,4486.80,7965.65,2960500,3479,347800,796600,851
37,Los Angeles County,2017,2017,6037218210,218210,1.30%,2536010,3871.77,7084.58,2104387,3213,302500,708500,655
37,Los Angeles County,2017,2017,6037218220,218220,1.30%,4396492,4463.44,9620.18,5079381,5157,343300,962000,985
37,Los Angeles County,2017,2017,6037218300,218300,1.30%,6090870,3975.76,7566.74,5501382,3591,310600,756700,1532
37,Los Angeles County,2017,2017,6037218400,218400,1.30%,3868508,3601.96,6730.68,3360242,3129,281400,673100,1074
37,Los Angeles County,2017,2017,6037218500,218500,1.30%,2730356,3559.79,6558.44,2299968,2999,278100,655800,767
37,Los Angeles County,2017,2017,6037218600,218600,1.30%,3685575,3768.48,6699.93,2866959,2931,292100,670000,978
